label,champion_name,ranking_tier,ranking_code,ranking_faction_code,ranking_faction_name,ranking_rarity_code,ranking_rarity_name,ranking_role_code,ranking_role_name,ranking_affinity_code,ranking_affinity_name,ranking_order,ranking_index_url,source_url,source_image_url,raw_page_path,raw_image_path,processed_image_path,debug_image_path,crop_box,image_width,image_height
swordsman,Swordsman,B,BL-CAM,BL,Banner Lords,C,Common,A,Attack,M,Magic,1007,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-swordsman-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Swordsman.jpg,data/raw/pages/raid_shadow_legends_swordsman_skill_mastery_equip_guide.html,data/raw/images/swordsman_9cc393bb65.jpg,data/processed/icons/swordsman.png,data/processed/debug/swordsman_crop_debug.jpg,"14,378,197,532",48,64
sydax_king_killer,Sydax King Killer,S,DE-LSS,DE,Dark Elves,L,Legendary,S,Support,S,Spirit,98,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-sydax-king-killer-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Sydax_King_Killer.jpg,data/raw/pages/raid_shadow_legends_sydax_king_killer_skill_mastery_equip_guide.html,data/raw/images/sydax_king_killer_1d53293925.jpg,data/processed/icons/sydax_king_killer.png,data/processed/debug/sydax_king_killer_crop_debug.jpg,"14,378,197,532",48,64
tagoar,Tagoar,A,OR-ESM,OR,Orcs,E,Epic,S,Support,M,Magic,478,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tagoar-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tagoar.jpg,data/raw/pages/raid_shadow_legends_tagoar_skill_mastery_equip_guide.html,data/raw/images/tagoar_937c8c9836.jpg,data/processed/icons/tagoar.png,data/processed/debug/tagoar_crop_debug.jpg,"14,378,197,532",48,64
tainix_hateflower,Tainix Hateflower,B,DS-ESF,DS,Demonspawn,E,Epic,S,Support,F,Force,613,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tainix-hateflower-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tainix_Hateflower.jpg,data/raw/pages/raid_shadow_legends_tainix_hateflower_skill_mastery_equip_guide.html,data/raw/images/tainix_hateflower_d627775a93.jpg,data/processed/icons/tainix_hateflower.png,data/processed/debug/tainix_hateflower_crop_debug.jpg,"14,378,197,532",48,64
tallia,Tallia,C,SO-EAM,SO,The Sacred Order,E,Epic,A,Attack,M,Magic,682,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tallia-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tallia.jpg,data/raw/pages/raid_shadow_legends_tallia_skill_mastery_equip_guide.html,data/raw/images/tallia_fdc01c8670.jpg,data/processed/icons/tallia.png,data/processed/debug/tallia_crop_debug.jpg,"14,378,197,532",48,64
taras_the_fierce,Taras the Fierce,S,BL-LHV,BL,Banner Lords,L,Legendary,H,HP,V,Void,99,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-taras-the-fierce-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Taras_the_Fierce.jpg,data/raw/pages/raid_shadow_legends_taras_the_fierce_skill_mastery_equip_guide.html,data/raw/images/taras_the_fierce_262249863f.jpg,data/processed/icons/taras_the_fierce.png,data/processed/debug/taras_the_fierce_crop_debug.jpg,"14,378,197,532",48,64
tarshon,Tarshon,C,DS-EDS,DS,Demonspawn,E,Epic,D,Defense,S,Spirit,683,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tarshon-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tarshon.jpg,data/raw/pages/raid_shadow_legends_tarshon_skill_mastery_equip_guide.html,data/raw/images/tarshon_398f35710a.jpg,data/processed/icons/tarshon.png,data/processed/debug/tarshon_crop_debug.jpg,"14,378,197,532",48,64
tatsu,Tatsu,B,SK-LAF,SK,Shadowkin,L,Legendary,A,Attack,F,Force,381,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tatsu-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tatsu.jpg,data/raw/pages/raid_shadow_legends_tatsu_skill_mastery_equip_guide.html,data/raw/images/tatsu_7b0e7ee7af.jpg,data/processed/icons/tatsu.png,data/processed/debug/tatsu_crop_debug.jpg,"14,378,197,532",48,64
tatura_rimehide,Tatura Rimehide,B,HE-LDS,HE,High Elves,L,Legendary,D,Defense,S,Spirit,382,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tatura-rimehide-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tatura_Rimehide.jpg,data/raw/pages/raid_shadow_legends_tatura_rimehide_skill_mastery_equip_guide.html,data/raw/images/tatura_rimehide_c50e318581.jpg,data/processed/icons/tatura_rimehide.png,data/processed/debug/tatura_rimehide_crop_debug.jpg,"14,378,197,532",48,64
taurus,Taurus,B,SW-EAM,SW,Skinwalkers,E,Epic,A,Attack,M,Magic,614,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-taurus-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Taurus.jpg,data/raw/pages/raid_shadow_legends_taurus_skill_mastery_equip_guide.html,data/raw/images/taurus_f3b8b78d18.jpg,data/processed/icons/taurus.png,data/processed/debug/taurus_crop_debug.jpg,"14,378,197,532",48,64
taya,Taya,B,SK-EAV,SK,Shadowkin,E,Epic,A,Attack,V,Void,615,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-taya-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Taya.jpg,data/raw/pages/raid_shadow_legends_taya_skill_mastery_equip_guide.html,data/raw/images/taya_ac5d840cea.jpg,data/processed/icons/taya.png,data/processed/debug/taya_crop_debug.jpg,"14,378,197,532",48,64
tayrel,Tayrel,S,HE-EDM,HE,High Elves,E,Epic,D,Defense,M,Magic,431,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tayrel-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tayrel.jpg,data/raw/pages/raid_shadow_legends_tayrel_skill_mastery_equip_guide.html,data/raw/images/tayrel_d706c24c5d.jpg,data/processed/icons/tayrel.png,data/processed/debug/tayrel_crop_debug.jpg,"14,378,197,532",48,64
teela_goremane,Teela Goremane,B,OR-LSM,OR,Orcs,L,Legendary,S,Support,M,Magic,383,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-teela-goremane-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Teela_Goremane.jpg,data/raw/pages/raid_shadow_legends_teela_goremane_skill_mastery_equip_guide.html,data/raw/images/teela_goremane_2c5d617724.jpg,data/processed/icons/teela_goremane.png,data/processed/debug/teela_goremane_crop_debug.jpg,"14,378,197,532",48,64
tekteon_fissureflesh,Tekteon Fissureflesh,S,AR-LHV,AR,Argonites,L,Legendary,H,HP,V,Void,100,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tekteon-fissureflesh-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tekteon_Fissureflesh.jpg,data/raw/pages/raid_shadow_legends_tekteon_fissureflesh_skill_mastery_equip_guide.html,data/raw/images/tekteon_fissureflesh_c3afaf5249.jpg,data/processed/icons/tekteon_fissureflesh.png,data/processed/debug/tekteon_fissureflesh_crop_debug.jpg,"14,378,197,532",48,64
templar,Templar,B,SO-RDS,SO,The Sacred Order,R,Rare,D,Defense,S,Spirit,772,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-templar-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Templar.jpg,data/raw/pages/raid_shadow_legends_templar_skill_mastery_equip_guide.html,data/raw/images/templar_e42bb6bcdf.jpg,data/processed/icons/templar.png,data/processed/debug/templar_crop_debug.jpg,"14,378,197,532",48,64
temptress,Temptress,C,UH-RAM,UH,Undead Hordes,R,Rare,A,Attack,M,Magic,864,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-temptress-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Temptress.jpg,data/raw/pages/raid_shadow_legends_temptress_skill_mastery_equip_guide.html,data/raw/images/temptress_01df098ad9.jpg,data/processed/icons/temptress.png,data/processed/debug/temptress_crop_debug.jpg,"14,378,197,532",48,64
teodor_the_savant,Teodor the Savant,S,KR-LSS,KR,Knights Revenant,L,Legendary,S,Support,S,Spirit,101,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-teodor-the-savant-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Teodor_the_Savant.jpg,data/raw/pages/raid_shadow_legends_teodor_the_savant_skill_mastery_equip_guide.html,data/raw/images/teodor_the_savant_9c4f8822f7.jpg,data/processed/icons/teodor_the_savant.png,data/processed/debug/teodor_the_savant_crop_debug.jpg,"14,378,197,532",48,64
terrorbeast,Terrorbeast,C,OR-EHS,OR,Orcs,E,Epic,H,HP,S,Spirit,684,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-terrorbeast-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Terrorbeast.jpg,data/raw/pages/raid_shadow_legends_terrorbeast_skill_mastery_equip_guide.html,data/raw/images/terrorbeast_91be13e076.jpg,data/processed/icons/terrorbeast.png,data/processed/debug/terrorbeast_crop_debug.jpg,"14,378,197,532",48,64
teryx_the_restless,Teryx the Restless,C,LZ-RDV,LZ,Lizardmen,R,Rare,D,Defense,V,Void,865,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-teryx-the-restless-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Teryx_the_Restless.jpg,data/raw/pages/raid_shadow_legends_teryx_the_restless_skill_mastery_equip_guide.html,data/raw/images/teryx_the_restless_d29e91e24a.jpg,data/processed/icons/teryx_the_restless.png,data/processed/debug/teryx_the_restless_crop_debug.jpg,"14,378,197,532",48,64
teshada,Teshada,C,BA-EDF,BA,Barbarians,E,Epic,D,Defense,F,Force,685,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-teshada-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Teshada.jpg,data/raw/pages/raid_shadow_legends_teshada_skill_mastery_equip_guide.html,data/raw/images/teshada_0f709bc08a.jpg,data/processed/icons/teshada.png,data/processed/debug/teshada_crop_debug.jpg,"14,378,197,532",48,64
tetsuya_the_deliverer,Tetsuya the Deliverer,S,SK-LAM,SK,Shadowkin,L,Legendary,A,Attack,M,Magic,102,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tetsuya-the-deliverer-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tetsuya_the_Deliverer.jpg,data/raw/pages/raid_shadow_legends_tetsuya_the_deliverer_skill_mastery_equip_guide.html,data/raw/images/tetsuya_the_deliverer_c8e70a4b27.jpg,data/processed/icons/tetsuya_the_deliverer.png,data/processed/debug/tetsuya_the_deliverer_crop_debug.jpg,"14,378,197,532",48,64
teumesia,Teumesia,A,SW-LAV,SW,Skinwalkers,L,Legendary,A,Attack,V,Void,266,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-teumesia-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Teumesia.jpg,data/raw/pages/raid_shadow_legends_teumesia_skill_mastery_equip_guide.html,data/raw/images/teumesia_5a9cfb89fc.jpg,data/processed/icons/teumesia.png,data/processed/debug/teumesia_crop_debug.jpg,"14,378,197,532",48,64
the_calamitus,The Calamitus,B,UH-MAS,UH,Undead Hordes,M,Mythical,A,Attack,S,Spirit,29,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-the-calamitus-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/The_Calamitus.jpg,data/raw/pages/raid_shadow_legends_the_calamitus_skill_mastery_equip_guide.html,data/raw/images/the_calamitus_659f393731.jpg,data/processed/icons/the_calamitus.png,data/processed/debug/the_calamitus_crop_debug.jpg,"14,378,197,532",48,64
the_incarnate,The Incarnate,A,HE-LDF,HE,High Elves,L,Legendary,D,Defense,F,Force,267,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-the-incarnate-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/The_Incarnate.jpg,data/raw/pages/raid_shadow_legends_the_incarnate_skill_mastery_equip_guide.html,data/raw/images/the_incarnate_fd865f09f3.jpg,data/processed/icons/the_incarnate.png,data/processed/debug/the_incarnate_crop_debug.jpg,"14,378,197,532",48,64
thea_the_tomb_angel,Thea the Tomb Angel,B,KR-LAF,KR,Knights Revenant,L,Legendary,A,Attack,F,Force,384,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-thea-the-tomb-angel-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Thea_the_Tomb_Angel.jpg,data/raw/pages/raid_shadow_legends_thea_the_tomb_angel_skill_mastery_equip_guide.html,data/raw/images/thea_the_tomb_angel_dec6437382.jpg,data/processed/icons/thea_the_tomb_angel.png,data/processed/debug/thea_the_tomb_angel_crop_debug.jpg,"14,378,197,532",48,64
thenasil,Thenasil,B,HE-ESF,HE,High Elves,E,Epic,S,Support,F,Force,616,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-thenasil-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Thenasil.jpg,data/raw/pages/raid_shadow_legends_thenasil_skill_mastery_equip_guide.html,data/raw/images/thenasil_ff259ce405.jpg,data/processed/icons/thenasil.png,data/processed/debug/thenasil_crop_debug.jpg,"14,378,197,532",48,64
theodosia_the_disgraced,Theodosia the Disgraced,SS,UH-MSF,UH,Undead Hordes,M,Mythical,S,Support,F,Force,6,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-theodosia-the-disgraced-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Theodosia_the_Disgraced.jpg,data/raw/pages/raid_shadow_legends_theodosia_the_disgraced_skill_mastery_equip_guide.html,data/raw/images/theodosia_the_disgraced_80532287ec.jpg,data/processed/icons/theodosia_the_disgraced.png,data/processed/debug/theodosia_the_disgraced_crop_debug.jpg,"14,378,197,532",48,64
theresc,Theresc,B,DE-EAF,DE,Dark Elves,E,Epic,A,Attack,F,Force,617,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-theresc-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Theresc.jpg,data/raw/pages/raid_shadow_legends_theresc_skill_mastery_equip_guide.html,data/raw/images/theresc_7503e911d4.jpg,data/processed/icons/theresc.png,data/processed/debug/theresc_crop_debug.jpg,"14,378,197,532",48,64
theurgist,Theurgist,B,KR-RSM,KR,Knights Revenant,R,Rare,S,Support,M,Magic,773,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-theurgist-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Theurgist.jpg,data/raw/pages/raid_shadow_legends_theurgist_skill_mastery_equip_guide.html,data/raw/images/theurgist_207900cad6.jpg,data/processed/icons/theurgist.png,data/processed/debug/theurgist_crop_debug.jpg,"14,378,197,532",48,64
tholin_foulbeard,Tholin Foulbeard,A,DW-LAF,DW,Dwarves,L,Legendary,A,Attack,F,Force,268,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-tholin-foulbeard-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Tholin_Foulbeard.jpg,data/raw/pages/raid_shadow_legends_tholin_foulbeard_skill_mastery_equip_guide.html,data/raw/images/tholin_foulbeard_48119fadc9.jpg,data/processed/icons/tholin_foulbeard.png,data/processed/debug/tholin_foulbeard_crop_debug.jpg,"14,378,197,532",48,64
thor_faehammer,Thor Faehammer,A,BA-LAM,BA,Barbarians,L,Legendary,A,Attack,M,Magic,269,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-thor-faehammer-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Thor_Faehammer.jpg,data/raw/pages/raid_shadow_legends_thor_faehammer_skill_mastery_equip_guide.html,data/raw/images/thor_faehammer_f8b868f4df.jpg,data/processed/icons/thor_faehammer.png,data/processed/debug/thor_faehammer_crop_debug.jpg,"14,378,197,532",48,64
thorn_golem,Thorn Golem,B,SY-EDV,SY,Sylvan Watchers,E,Epic,D,Defense,V,Void,618,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-thorn-golem-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Thorn_Golem.jpg,data/raw/pages/raid_shadow_legends_thorn_golem_skill_mastery_equip_guide.html,data/raw/images/thorn_golem_3bd0f7db73.jpg,data/processed/icons/thorn_golem.png,data/processed/debug/thorn_golem_crop_debug.jpg,"14,378,197,532",48,64
thrall,Thrall,F,KR-CAM,KR,Knights Revenant,C,Common,A,Attack,M,Magic,1018,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-thrall-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Thrall.jpg,data/raw/pages/raid_shadow_legends_thrall_skill_mastery_equip_guide.html,data/raw/images/thrall_95f6029b58.jpg,data/processed/icons/thrall.png,data/processed/debug/thrall_crop_debug.jpg,"14,378,197,532",48,64
thrasher,Thrasher,F,OT-UAS,OT,Ogryn Tribes,U,Uncommon,A,Attack,S,Spirit,999,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-thrasher-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Thrasher.jpg,data/raw/pages/raid_shadow_legends_thrasher_skill_mastery_equip_guide.html,data/raw/images/thrasher_7391ad7e8f.jpg,data/processed/icons/thrasher.png,data/processed/debug/thrasher_crop_debug.jpg,"14,378,197,532",48,64
throatcutter,Throatcutter,F,OR-UAS,OR,Orcs,U,Uncommon,A,Attack,S,Spirit,1000,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-throatcutter-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Throatcutter.jpg,data/raw/pages/raid_shadow_legends_throatcutter_skill_mastery_equip_guide.html,data/raw/images/throatcutter_eb79090469.jpg,data/processed/icons/throatcutter.png,data/processed/debug/throatcutter_crop_debug.jpg,"14,378,197,532",48,64
